"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Steering"|"volt"|-130.0|130.09|10,"GPSDOP"|""|0.0|20.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|1,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"GsumMax"|"G"|0.0|3.0|25,"GsumPct"|"%"|0|100|25,"RPM"|""|0|10000|25,"GPIO1"|""|0.0|1.0|10,"LR_SGAMP_CA"|""|-32768|32767|200,"RR_SGAMP_RA"|""|-32768|32767|1,"RR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_RA"|""|-32768|32767|1,"RF_SGAMP_CA"|""|-32768|32767|1,"RF_SGAMP_RA"|""|-32768|32767|1,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
32579,1722833333126,0.543,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32584,1722833333131,0.5431,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32589,1722833333136,0.5432,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32594,1722833333141,0.5432,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32599,1722833333146,0.5433,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32604,1722833333151,0.5434,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32609,1722833333156,0.5435,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32614,1722833333161,0.5436,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,94,0,,0,,,,,,,,,,,,,,,,,,,,,
32619,1722833333166,0.5436,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32624,1722833333171,0.5437,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32629,1722833333176,0.5438,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32634,1722833333181,0.5439,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32639,1722833333186,0.544,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32644,1722833333191,0.5441,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32649,1722833333196,0.5442,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32654,1722833333201,0.5442,4.45,0.7,1,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.05,96,0,0,0,,,,,,,32.776573,-117.070618,0.27,495.7,10,2,2.4,0,0.0,-1,0.0,0.0,0,0.0,0.5442
32659,1722833333206,0.5443,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32664,1722833333211,0.5444,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32669,1722833333216,0.5445,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32674,1722833333221,0.5446,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32679,1722833333226,0.5446,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32684,1722833333231,0.5447,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32689,1722833333236,0.5448,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32694,1722833333241,0.5449,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,96,0,,0,,,,,,,,,,,,,,,,,,,,,
32699,1722833333246,0.545,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32704,1722833333251,0.5451,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32709,1722833333256,0.5452,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32714,1722833333261,0.5452,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32719,1722833333266,0.5453,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32724,1722833333271,0.5454,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32729,1722833333276,0.5455,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32734,1722833333281,0.5456,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,91,0,,0,,,,,,,,,,,,,,,,,,,,,
32739,1722833333286,0.5456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32744,1722833333291,0.5457,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32749,1722833333296,0.5458,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32754,1722833333301,0.5459,4.277,0.7,1,,,,,,,,,,,,,,0,0,,,,,,,32.776573,-117.070618,0.35,495.7,10,2,2.4,0,0.0,-1,0.0,,0,0.0,0.5459
32759,1722833333306,0.546,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32764,1722833333311,0.5461,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32769,1722833333316,0.5462,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32774,1722833333321,0.5462,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,93,0,,0,,,,,,,,,,,,,,,,,,,,,
32779,1722833333326,0.5463,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32784,1722833333331,0.5464,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32789,1722833333336,0.5465,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32794,1722833333341,0.5466,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32799,1722833333346,0.5466,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32804,1722833333351,0.5467,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32809,1722833333356,0.5468,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32814,1722833333361,0.5469,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.05,97,0,,0,,,,,,,,,,,,,,,,,,,,,
32819,1722833333366,0.547,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32824,1722833333371,0.5471,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32829,1722833333376,0.5472,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32834,1722833333381,0.5472,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32839,1722833333386,0.5473,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32844,1722833333391,0.5474,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32849,1722833333396,0.5475,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32854,1722833333401,0.5476,4.364,0.7,1,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,97,0,0,0,,,,,,,32.776573,-117.070618,0.12,495.4,10,2,2.4,0,0.0,-1,0.0,0.0,0,0.0,0.5476
32859,1722833333406,0.5476,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32864,1722833333411,0.5477,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32869,1722833333416,0.5478,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32874,1722833333421,0.5479,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32879,1722833333426,0.548,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32884,1722833333431,0.5481,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32889,1722833333436,0.5482,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32894,1722833333441,0.5482,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
32899,1722833333446,0.5483,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32904,1722833333451,0.5484,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32909,1722833333456,0.5485,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32914,1722833333461,0.5486,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32919,1722833333466,0.5487,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32924,1722833333471,0.5487,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32929,1722833333476,0.5488,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32934,1722833333481,0.5489,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
32939,1722833333486,0.549,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32944,1722833333491,0.5491,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32949,1722833333496,0.5492,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32954,1722833333501,0.5492,4.364,0.7,1,,,,,,,,,,,,,,0,0,,,,,,,32.776573,-117.070618,0.26,495.1,10,2,2.4,0,0.0,-1,0.0,,0,0.0,0.5492
32959,1722833333506,0.5493,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32964,1722833333511,0.5494,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32969,1722833333516,0.5495,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32974,1722833333521,0.5496,,,,,,,0.05,-0.01,0.0,0,-0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
32979,1722833333526,0.5496,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32984,1722833333531,0.5497,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32989,1722833333536,0.5498,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32994,1722833333541,0.5499,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
32999,1722833333546,0.55,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33004,1722833333551,0.5501,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33009,1722833333556,0.5502,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33014,1722833333561,0.5502,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
33019,1722833333566,0.5503,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33024,1722833333571,0.5504,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33029,1722833333576,0.5505,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33034,1722833333581,0.5506,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33039,1722833333586,0.5506,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33044,1722833333592,0.5507,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33049,1722833333597,0.5508,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33054,1722833333602,0.5509,4.364,0.7,1,1,1.27,12.25,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,95,0,0,0,0,-1996,-19870,-1987,-25,-6367,32.776573,-117.070618,0.25,495.1,10,2,2.4,0,0.0,-1,0.0,0.0,0,0.0,0.5509
33059,1722833333607,0.551,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33064,1722833333612,0.5511,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33069,1722833333617,0.5512,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33074,1722833333622,0.5512,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33079,1722833333627,0.5513,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33084,1722833333632,0.5514,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33089,1722833333637,0.5515,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33094,1722833333642,0.5516,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,96,0,,0,,,,,,,,,,,,,,,,,,,,,
33099,1722833333647,0.5516,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33104,1722833333652,0.5517,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33109,1722833333657,0.5518,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33114,1722833333662,0.5519,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33119,1722833333667,0.552,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33124,1722833333672,0.5521,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33129,1722833333677,0.5522,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33134,1722833333682,0.5522,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
33139,1722833333687,0.5523,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33144,1722833333691,0.5524,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33149,1722833333696,0.5525,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33154,1722833333701,0.5526,3.757,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776573,-117.070618,0.38,495.1,10,2,2.4,0,0.0,-1,0.0,,0,0.0,0.5526
33159,1722833333706,0.5526,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33164,1722833333711,0.5527,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33169,1722833333716,0.5528,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33174,1722833333721,0.5529,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.05,96,0,,0,,,,,,,,,,,,,,,,,,,,,
33179,1722833333726,0.553,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33184,1722833333731,0.5531,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33189,1722833333736,0.5532,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33194,1722833333741,0.5532,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33199,1722833333746,0.5533,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33204,1722833333751,0.5534,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33209,1722833333756,0.5535,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33214,1722833333761,0.5536,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.05,96,0,,0,,,,,,,,,,,,,,,,,,,,,
33219,1722833333766,0.5536,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33224,1722833333771,0.5537,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33229,1722833333776,0.5538,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33234,1722833333781,0.5539,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33239,1722833333786,0.554,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33244,1722833333791,0.5541,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33249,1722833333796,0.5542,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33254,1722833333801,0.5542,4.797,0.7,1,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.05,94,0,0,0,,,,,,,32.776573,-117.070618,0.48,495.2,10,2,2.4,0,0.0,-1,0.0,0.0,0,0.0,0.5542
33259,1722833333806,0.5543,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33264,1722833333811,0.5544,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33269,1722833333816,0.5545,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33274,1722833333821,0.5546,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33279,1722833333826,0.5546,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33284,1722833333831,0.5547,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33289,1722833333836,0.5548,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33294,1722833333841,0.5549,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
33299,1722833333846,0.555,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33304,1722833333851,0.5551,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33309,1722833333856,0.5551,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33314,1722833333861,0.5552,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33319,1722833333866,0.5553,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33324,1722833333871,0.5554,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33329,1722833333876,0.5555,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33334,1722833333881,0.5556,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,93,0,,0,,,,,,,,,,,,,,,,,,,,,
33339,1722833333886,0.5556,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33344,1722833333893,0.5557,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33349,1722833333898,0.5558,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33354,1722833333903,0.5559,4.277,0.7,1,,,,,,,,,,,,,,0,0,,,,,,,32.776573,-117.070618,0.25,494.8,10,2,2.4,0,0.0,-1,0.0,,0,0.0,0.5559
33359,1722833333908,0.556,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33364,1722833333913,0.5561,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33369,1722833333918,0.5562,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33374,1722833333923,0.5562,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,96,0,,0,,,,,,,,,,,,,,,,,,,,,
33379,1722833333928,0.5563,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33384,1722833333933,0.5564,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33389,1722833333938,0.5565,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33394,1722833333943,0.5566,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33399,1722833333948,0.5566,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33404,1722833333953,0.5567,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33409,1722833333958,0.5568,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33414,1722833333963,0.5569,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
33419,1722833333968,0.557,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33424,1722833333973,0.5571,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33429,1722833333978,0.5572,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33434,1722833333983,0.5572,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33439,1722833333988,0.5573,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33444,1722833333993,0.5574,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33449,1722833333998,0.5575,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33454,1722833333994,0.5576,4.45,0.7,1,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,95,0,0,0,,,,,,,32.776577,-117.070602,0.35,494.5,10,2,2.4,0,0.0,-1,0.0,0.0,0,0.0,0.5576
33459,1722833333999,0.5577,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33464,1722833334004,0.5577,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33469,1722833334009,0.5578,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33474,1722833334014,0.5579,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33479,1722833334019,0.558,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33484,1722833334024,0.5581,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33489,1722833334029,0.5582,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33494,1722833334034,0.5582,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.05,94,0,,0,,,,,,,,,,,,,,,,,,,,,
33499,1722833334039,0.5583,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33504,1722833334044,0.5584,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33509,1722833334049,0.5585,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33514,1722833334054,0.5586,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33519,1722833334059,0.5586,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33524,1722833334064,0.5587,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33529,1722833334069,0.5588,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33534,1722833334074,0.5589,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,94,0,,0,,,,,,,,,,,,,,,,,,,,,
33539,1722833334079,0.559,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33544,1722833334084,0.5591,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33549,1722833334093,0.5592,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33554,1722833334098,0.5592,4.537,0.7,1,,,,,,,,,,,,,,0,0,,,,,,,32.776573,-117.070602,0.18,494.6,10,2,2.4,0,0.0,-1,0.0,,0,0.0,0.5592
33559,1722833334103,0.5593,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33564,1722833334108,0.5594,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33569,1722833334113,0.5595,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33574,1722833334118,0.5596,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
33579,1722833334123,0.5596,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33584,1722833334128,0.5597,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33589,1722833334133,0.5598,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33594,1722833334138,0.5599,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33599,1722833334143,0.56,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33604,1722833334148,0.5601,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33609,1722833334153,0.5602,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33614,1722833334158,0.5602,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.05,95,0,,0,,,,,,,,,,,,,,,,,,,,,
33619,1722833334163,0.5603,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33624,1722833334168,0.5604,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33629,1722833334173,0.5605,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33634,1722833334178,0.5606,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33639,1722833334183,0.5606,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33644,1722833334192,0.5607,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33649,1722833334197,0.5608,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33654,1722833334202,0.5609,4.19,0.7,1,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.05,94,0,0,0,,,,,,,32.776577,-117.070602,0.16,494.4,10,2,2.4,0,0.0,-1,0.0,0.0,0,0.0,0.5609
33659,1722833334207,0.561,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33664,1722833334212,0.5611,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33669,1722833334217,0.5612,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33674,1722833334222,0.5612,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33679,1722833334227,0.5613,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
33684,1722833334232,0.5614,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
